ID,order_ID,station_ID,material_ID,serialNo,batchNo,installedSpec,installedAt
1d581ccb-b968-45e3-bf90-fe509b8aefa8,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-620287,,10 bar,2026-06-03T02:36:00Z
8bc8252d-f8ed-4117-9d80-72a5b951e43d,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-247475,,,2026-06-03T02:37:00Z
faa93d8f-b441-4990-a488-13a7ed87c667,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T02:39:00Z
531dc5ac-b49e-42ef-878b-c77f7077e826,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T02:40:00Z
29702cd1-37bf-4466-a750-fd6701433cf9,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-447255,,US,2026-06-03T02:41:00Z
8b0fcf77-e7cb-4da3-8889-6a8fdde85750,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-197627,,"400V/5,5kW",2026-06-03T02:45:00Z
ffc91280-7ed4-46ae-8bbb-1c0cc242dc76,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-54295,,,2026-06-03T02:48:00Z
d01bd624-edec-4d56-a4a4-f0d26fc42c5d,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-883,,2026-06-03T02:50:00Z
3e3e21b6-dabe-40f0-9911-f586f4e775ae,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T02:52:00Z
7aa81ea9-953e-4ba8-800f-36cdde620d54,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-722886,,10 bar,2026-06-03T02:54:00Z
121af360-f51b-4658-9b55-3bceb738bf6a,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-743453,,,2026-06-03T02:55:00Z
6569de47-ecca-4b94-9114-c36f5dd6214f,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T02:57:00Z
d3e2e43d-eb7e-4038-93ca-2fa66f15bb5a,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T02:58:00Z
832dd82e-54ed-42d5-989c-6b681a613892,9b96d685-a3f2-4448-a6cc-672dc3b3f6f4,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-606186,,US,2026-06-03T02:59:00Z
29a61c64-6f07-413c-a7c9-4e243c97800f,6733aaf2-4dab-4be0-a551-8b7b82d04814,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-295646,,"400V/5,5kW",2026-06-03T03:03:00Z
0d07e4d2-7936-4599-911f-78c96b91c652,6733aaf2-4dab-4be0-a551-8b7b82d04814,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-68428,,,2026-06-03T03:06:00Z
a9b485a6-c879-46bd-8df1-d78951edf38d,6733aaf2-4dab-4be0-a551-8b7b82d04814,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T03:08:00Z
1deb6d66-4e62-4522-bc5b-c03325594189,6733aaf2-4dab-4be0-a551-8b7b82d04814,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T03:10:00Z
6cf5e974-2525-412e-ac8f-f1a5357dab68,6733aaf2-4dab-4be0-a551-8b7b82d04814,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-146784,,10 bar,2026-06-03T03:12:00Z
be7ef818-590c-4228-8910-297a0f2b8359,6733aaf2-4dab-4be0-a551-8b7b82d04814,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-376085,,,2026-06-03T03:13:00Z
7eae97d1-4e89-48e5-a223-d09d97fa8183,6733aaf2-4dab-4be0-a551-8b7b82d04814,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T03:15:00Z
b7f3f205-aabf-4439-a8bd-4d2a0befc6ff,6733aaf2-4dab-4be0-a551-8b7b82d04814,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T03:16:00Z
89af487c-bf24-446b-9ab8-a2a22e29f699,6733aaf2-4dab-4be0-a551-8b7b82d04814,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-561101,,EU,2026-06-03T03:17:00Z
53e3994e-6cbd-47a7-864c-3eacbb7005b7,5bd6daba-b2ab-4507-8170-963fe112d04c,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-370413,,"400V/5,5kW",2026-06-03T03:21:00Z
1bbf962d-e048-40bb-98a2-d881547aff56,5bd6daba-b2ab-4507-8170-963fe112d04c,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-51910,,,2026-06-03T03:24:00Z
528c470f-0789-4c47-b6eb-7e009a16231e,5bd6daba-b2ab-4507-8170-963fe112d04c,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T03:26:00Z
f742160d-d935-4e3c-a573-8ccaddd75253,5bd6daba-b2ab-4507-8170-963fe112d04c,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T03:28:00Z
b157b5ce-3300-4bdd-9452-56659e9c2fd2,5bd6daba-b2ab-4507-8170-963fe112d04c,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-862422,,10 bar,2026-06-03T03:30:00Z
572d462d-0a8e-4649-ba4b-bfa26a2f5721,5bd6daba-b2ab-4507-8170-963fe112d04c,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-946561,,,2026-06-03T03:31:00Z
7ad96ac0-a9a2-4df6-a660-07e82c6be18c,5bd6daba-b2ab-4507-8170-963fe112d04c,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T03:33:00Z
f42f52d7-3cf3-4e88-aa39-79e6ea1fcc7f,5bd6daba-b2ab-4507-8170-963fe112d04c,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T03:34:00Z
47d7e80b-3879-474c-9053-bc8cda41fe48,5bd6daba-b2ab-4507-8170-963fe112d04c,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-170267,,US,2026-06-03T03:35:00Z
2e889811-5805-4687-a594-3aa150145fe1,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-983788,,"400V/5,5kW",2026-06-03T03:39:00Z
0e55f668-504e-4cd0-8fc6-7abb2328d48e,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-74437,,,2026-06-03T03:42:00Z
a66938ec-aeae-4b16-a49d-337ce55f32af,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T03:44:00Z
b84cc5ed-641d-4fb5-9c82-dbb3e88fa652,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T03:46:00Z
81a6333a-4c6f-4e6b-b9b9-8f1470d1c17a,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-999924,,10 bar,2026-06-03T03:48:00Z
70628390-6303-459d-9100-280c3e5677a3,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-830000,,,2026-06-03T03:49:00Z
24647398-f05b-461d-b757-41fafd969b03,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T03:51:00Z
8123ef41-1888-4212-a701-74e1f76717d4,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T03:52:00Z
800c4725-03d1-4664-9916-fa22b7f29c08,2f7e602e-19eb-4afe-9c8e-9a50cc27c15c,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-818119,,US,2026-06-03T03:53:00Z
0f931f17-7fd9-4076-9d41-ce1b1ffa1f1b,69dd5751-40ba-4025-ba75-b7cd69ccd035,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-612530,,"400V/5,5kW",2026-06-03T03:57:00Z
34d3a914-474a-4570-b398-bac31c672426,69dd5751-40ba-4025-ba75-b7cd69ccd035,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-87862,,,2026-06-03T04:00:00Z
78c77530-7443-410f-9eb8-6dd1deb47811,69dd5751-40ba-4025-ba75-b7cd69ccd035,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T04:02:00Z
a66e4c0c-3a78-4328-8aca-dc3f150753c6,69dd5751-40ba-4025-ba75-b7cd69ccd035,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T04:04:00Z
4ceaeea1-8dbd-417e-a0de-e565542a7c81,69dd5751-40ba-4025-ba75-b7cd69ccd035,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-567773,,10 bar,2026-06-03T04:06:00Z
e3cb6159-6255-4f3d-9f9a-84193904b767,69dd5751-40ba-4025-ba75-b7cd69ccd035,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-286209,,,2026-06-03T04:07:00Z
1c14bd1b-9e1f-4e7a-9d0b-057b198d6dc7,69dd5751-40ba-4025-ba75-b7cd69ccd035,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T04:09:00Z
5236e245-5229-4e4c-970b-3a589f63788d,69dd5751-40ba-4025-ba75-b7cd69ccd035,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T04:10:00Z
683a2da4-8d21-487f-94af-2dbe63784833,69dd5751-40ba-4025-ba75-b7cd69ccd035,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-597635,,EU,2026-06-03T04:11:00Z
a0d3dccc-fe94-44db-9018-0f18250d0538,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-778787,,"400V/5,5kW",2026-06-03T04:15:00Z
5009a341-edcd-4ffe-9fec-0c868a9ac9f3,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-87826,,,2026-06-03T04:18:00Z
bfdd7f22-04dc-462a-aec4-8f592adf16dd,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T04:20:00Z
db73f9f6-8283-480c-80dc-402b3785d74f,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T04:22:00Z
7cf258db-a780-4d20-b672-c97087cbe005,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-738635,,10 bar,2026-06-03T04:24:00Z
17dbec03-3bc6-4867-8e5c-f5e8ebd10282,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-396408,,,2026-06-03T04:25:00Z
eeb135a3-2c03-44e6-849e-9b7b771a9599,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T04:27:00Z
ace8b5ae-c734-46ad-9c5d-6969589a7cd0,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T04:28:00Z
7200badd-2c2d-46dc-9560-4e4d1b0728c1,3469a9fa-41f6-4cf3-a9f9-45e8bb00479b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-412974,,EU,2026-06-03T04:29:00Z
205ca5c3-826c-4eca-a2d4-5c2bccbdb5ca,c76e63a0-d772-46cb-b87f-c9139d0ba924,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-899977,,"400V/5,5kW",2026-06-03T04:33:00Z
99c54daf-8a79-488a-940d-0e773696e1ce,c76e63a0-d772-46cb-b87f-c9139d0ba924,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-33995,,,2026-06-03T04:36:00Z
777dfc2c-c9e1-4a36-82f8-6029ed703f10,c76e63a0-d772-46cb-b87f-c9139d0ba924,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-883,,2026-06-03T04:38:00Z
1885dcda-b3e8-4379-9aea-4a59e45c31c4,c76e63a0-d772-46cb-b87f-c9139d0ba924,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T04:40:00Z
fe7edcc0-70f2-4c52-9f92-d74c3848f754,c76e63a0-d772-46cb-b87f-c9139d0ba924,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-812730,,10 bar,2026-06-03T04:42:00Z
747a4161-9e6a-441e-ade2-77c68df5ac5c,c76e63a0-d772-46cb-b87f-c9139d0ba924,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-451936,,,2026-06-03T04:43:00Z
121faa14-c595-42bb-93e4-6f9bcf1ce2c3,c76e63a0-d772-46cb-b87f-c9139d0ba924,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T04:45:00Z
3d1a0096-39cc-4c36-a3bf-afac6aed5f9e,c76e63a0-d772-46cb-b87f-c9139d0ba924,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T04:46:00Z
cf7dbac7-294d-4d91-8dfc-a511d371ca61,c76e63a0-d772-46cb-b87f-c9139d0ba924,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-786224,,EU,2026-06-03T04:47:00Z
81ca9b24-a33f-4978-a2d8-df08662e1054,deb2c5c2-5a1b-4715-b976-715839b15938,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-600590,,"400V/5,5kW",2026-06-03T04:51:00Z
2d8b1d26-d65e-4afa-a8bb-54b132142dd5,deb2c5c2-5a1b-4715-b976-715839b15938,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-60242,,,2026-06-03T04:54:00Z
185148bc-534a-4851-9850-f9570382413d,deb2c5c2-5a1b-4715-b976-715839b15938,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T04:56:00Z
e18bbe16-9e36-43ba-82b6-5d51823bdf97,deb2c5c2-5a1b-4715-b976-715839b15938,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T04:58:00Z
913e0353-3824-4d75-8a8c-3b3822421686,deb2c5c2-5a1b-4715-b976-715839b15938,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-104895,,10 bar,2026-06-03T05:00:00Z
f265132b-9712-4e36-96a8-2ec4a8af4306,deb2c5c2-5a1b-4715-b976-715839b15938,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-139557,,,2026-06-03T05:01:00Z
2c6badae-c9aa-4c4e-9069-4e703c1f54a9,deb2c5c2-5a1b-4715-b976-715839b15938,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T05:03:00Z
19ada44b-178e-4b3d-a149-66cccade8461,deb2c5c2-5a1b-4715-b976-715839b15938,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T05:04:00Z
5c9d795f-e3c9-4a66-8ced-8edf818c74d1,deb2c5c2-5a1b-4715-b976-715839b15938,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-659711,,US,2026-06-03T05:05:00Z
ff582e4d-739d-4ade-beb6-df50576c1faa,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-771425,,"400V/5,5kW",2026-06-03T05:09:00Z
a12b50d8-690e-4e44-ab71-1a9e5f29b5ff,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-43526,,,2026-06-03T05:12:00Z
f1b3a870-9a25-438d-bd40-5848e34e840e,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T05:14:00Z
35d2540f-430a-4c4b-8ad5-7ce330de8b80,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T05:16:00Z
a48698a8-8e30-4198-8786-cd70a00e2e03,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-908713,,10 bar,2026-06-03T05:18:00Z
6ce058d3-6260-4ab7-a5f0-fa4802abfb85,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-660708,,,2026-06-03T05:19:00Z
c7884413-2bd2-47a6-9108-2828a1a608d6,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T05:21:00Z
d77c53d3-4f1b-4874-9d10-ef0972fecae5,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-417,,2026-06-03T05:22:00Z
eeaec156-a7a0-438c-89b8-5abc4643d1c8,45b6a3ce-0a5e-4fac-a467-cc4eed39689b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-753404,,EU,2026-06-03T05:23:00Z
6933aff2-33bc-46ea-92df-6c18a71d181a,77dd4f05-6b31-4800-8de8-3106ac9dadac,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-804258,,"400V/5,5kW",2026-06-03T05:27:00Z
1d810756-1835-4c50-941b-1e9a47be6921,77dd4f05-6b31-4800-8de8-3106ac9dadac,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-21665,,,2026-06-03T05:30:00Z
6faeb51a-ec92-4dc4-835e-ac1e60017292,77dd4f05-6b31-4800-8de8-3106ac9dadac,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T05:32:00Z
783d0235-2c9c-4e3c-a055-ec99c9e819bb,77dd4f05-6b31-4800-8de8-3106ac9dadac,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T05:34:00Z
20163e05-7d46-4c29-a249-1171e6d98a63,77dd4f05-6b31-4800-8de8-3106ac9dadac,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-215795,,10 bar,2026-06-03T05:36:00Z
a906cee1-a6a4-4fb1-85f6-574863c5b6dc,77dd4f05-6b31-4800-8de8-3106ac9dadac,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-975804,,,2026-06-03T05:37:00Z
1c371a96-e8b3-457b-bdb4-8b0ea8c92037,77dd4f05-6b31-4800-8de8-3106ac9dadac,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T05:39:00Z
6301a92a-cabb-4453-8a47-a7abf544b8f3,77dd4f05-6b31-4800-8de8-3106ac9dadac,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T05:40:00Z
a2417b36-a99e-4eb8-89a6-0b1595b9488c,77dd4f05-6b31-4800-8de8-3106ac9dadac,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-702042,,EU,2026-06-03T05:41:00Z
7afe0591-7bdb-4598-bda0-c9cb71ddc185,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-238948,,"400V/5,5kW",2026-06-03T05:45:00Z
c7af9210-ef88-438a-8d79-374436ea7125,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-17686,,,2026-06-03T05:48:00Z
2972d785-5b8f-4742-957c-6cf4070c71eb,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T05:50:00Z
09a8579d-b1f3-4d65-9010-c51a15310282,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T05:52:00Z
b7bb27b8-6da8-4c14-9eeb-f829d9e4629d,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-985364,,10 bar,2026-06-03T05:54:00Z
aab5e515-d821-4aab-a390-9cbe4bde21d4,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-267138,,,2026-06-03T05:55:00Z
33d18ced-4db5-4673-8293-82e4994a23c3,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T05:57:00Z
b521d342-9bf0-4183-8113-1c95fc83351b,467f8265-e6cf-4b7d-a65b-c2fdb2dcdf52,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T05:58:00Z
